0,1,2,3
0.49868608,0.473138,0.498843,0.48569784
0.49875385,0.47315475,0.4995648,0.4864395
0.49882877,0.47316143,0.5004425,0.48733377
0.49892205,0.47316223,0.501481,0.48838335
0.49902207,0.47315913,0.5026893,0.48961014
0.4991314,0.4731578,0.5040715,0.49102482
0.49924606,0.4731602,0.5056322,0.4926374
0.49936542,0.4731679,0.50737584,0.49445558
0.49948823,0.4731837,0.5093044,0.49648625
0.49961406,0.47320974,0.5114165,0.49873054
0.4997424,0.47324678,0.51371163,0.50118905
0.49987146,0.47329754,0.5161838,0.5038601
0.49871927,0.46610337,0.49909845,0.47836885
0.50384605,0.47526518,0.5011782,0.48593503
0.50194454,0.4727358,0.50256306,0.484921
0.50270087,0.47318533,0.49970943,0.4825578
0.5004099,0.47150448,0.4998154,0.4828057
0.49947804,0.47134155,0.49900573,0.48316553
0.49947008,0.4716607,0.49898365,0.48337233
0.4998527,0.47185856,0.49896175,0.48313037
0.49994755,0.47205478,0.49885222,0.48307896
0.4999981,0.47218338,0.49877468,0.4830617
0.49995768,0.4722368,0.49874124,0.48311418
0.49996734,0.4722634,0.49874803,0.48314005
0.4999786,0.4722851,0.49877882,0.48317546
0.5000116,0.47230086,0.49883324,0.4832054
0.5000424,0.47230703,0.49890336,0.48324257
0.5000796,0.47230548,0.49898878,0.4832827
0.50011533,0.47229823,0.4990874,0.48333296
0.5001521,0.4722868,0.49919984,0.48339403
0.50018543,0.47227335,0.49932358,0.4834694
0.5002159,0.4722573,0.49946064,0.48356047
0.500242,0.4722397,0.49961072,0.48366955
0.50026447,0.47222146,0.49977443,0.48379776
0.5002828,0.47220305,0.4999522,0.48394603
0.50029826,0.47218412,0.5001449,0.4841142
0.48510522,0.46022624,0.49522445,0.48225325
0.48394796,0.46750987,0.48986456,0.4864485
0.48310125,0.468103,0.4898436,0.4868188
0.47825488,0.46550047,0.4877701,0.4863841
0.47551194,0.46334034,0.48688534,0.48630157
0.4725658,0.46225715,0.48533186,0.48667812
0.47201282,0.46147358,0.48575112,0.4867773
0.47151712,0.4610266,0.48556682,0.4866691
0.4713648,0.46011633,0.48603824,0.48627672
0.4707718,0.45926413,0.48612776,0.48606518
0.4703843,0.45819598,0.48655155,0.48576832
0.46986738,0.45711333,0.48691088,0.48555392
0.46949795,0.45594186,0.48744473,0.4852765
0.46902376,0.45473173,0.48794127,0.485026
0.46860176,0.45343915,0.48850536,0.4847074
0.468112,0.4521014,0.4890264,0.48436695
0.46766764,0.45070937,0.48957562,0.48395452
0.4672406,0.44928706,0.49011165,0.4834786
0.46685356,0.4478496,0.4906425,0.48294002
0.46648887,0.4464292,0.49113318,0.4823566
0.46622986,0.44502857,0.49166134,0.4817252
0.46601027,0.44369182,0.49214202,0.48107904
0.46583387,0.442414,0.4926252,0.48045313
0.46577397,0.44123045,0.49311337,0.47982705
0.48464704,0.46171093,0.49511167,0.48428395
0.48790544,0.47177267,0.49043682,0.48768964
0.48640975,0.47036552,0.49169213,0.48758957
0.48170206,0.46848917,0.48762086,0.4861721
0.4780003,0.4657556,0.48711368,0.4864793
0.47373533,0.46485475,0.48425457,0.48727462
0.47289425,0.46374023,0.4847865,0.48736012
0.47117355,0.4633082,0.48370123,0.48760095
0.471075,0.46231,0.48419562,0.48707062
0.46964076,0.46156207,0.4837308,0.48722017
0.46947896,0.46050566,0.48421854,0.48678136
0.468494,0.45956725,0.48426288,0.4868303
0.46841243,0.45850632,0.48487628,0.48646793
0.46771386,0.45751545,0.4851876,0.486455
0.46757105,0.45641544,0.48585582,0.48617065
0.46712956,0.45532134,0.48641753,0.48606107
0.46681482,0.45420462,0.48702583,0.48588246
0.4665122,0.45307168,0.48765823,0.4856852
0.46610337,0.45195723,0.48820558,0.48553857
0.46581888,0.450856,0.48880163,0.4853376
0.465495,0.4498187,0.48932147,0.4851653
0.46529245,0.44886157,0.48987696,0.48499817
0.46513566,0.44805852,0.4903598,0.48488218
0.4652372,0.4475088,0.49086776,0.48481083
0.48268184,0.4358629,0.40411127,0.35636613
0.502169,0.54457,0.24814855,0.26829043
0.45255908,0.41777733,0.3192268,0.25489262
0.4510189,0.45764518,0.24385542,0.22697806
0.4532696,0.41897073,0.33631435,0.2706097
0.4625269,0.45891118,0.2863636,0.27102357
0.47142202,0.4256125,0.3298357,0.2666852
0.4645853,0.4474706,0.29620576,0.26296124
0.47096393,0.43628207,0.30875564,0.25556412
0.46363986,0.4423512,0.29736462,0.25567532
0.4666376,0.4411245,0.30035177,0.2548519
0.46431422,0.4421641,0.29811004,0.2555104
0.46575186,0.4422861,0.29859185,0.25506198
0.46533856,0.44245926,0.29817346,0.2550498
0.4657724,0.44239527,0.29831195,0.25469247
0.46565562,0.44245198,0.29830626,0.25474954
0.4657478,0.44222185,0.29875568,0.25482768
0.46554127,0.44187653,0.29936394,0.25520286
0.46559125,0.44159874,0.30004472,0.25561467
0.4654284,0.44111893,0.30093506,0.2561606
0.46508747,0.4405877,0.3020041,0.25699264
0.46470955,0.4400777,0.30320814,0.25808164
0.46411318,0.43929243,0.30468324,0.25933877
0.46338752,0.43847948,0.30624312,0.2608238
0.5099149,0.46207625,0.63485014,0.6129275
0.50993335,0.48141897,0.6655247,0.66534567
0.50402534,0.4614089,0.69093007,0.685848
0.5101408,0.46750268,0.6853196,0.68000937
0.52654153,0.4603232,0.69717646,0.66725105
0.52535176,0.4611025,0.6933405,0.6614818
0.52714306,0.45731625,0.6917678,0.65468013
0.52493674,0.45693144,0.690421,0.6549667
0.52336186,0.45460534,0.6916915,0.65638286
0.52099746,0.45623636,0.6918501,0.6607003
0.51965517,0.45636323,0.6922229,0.6629815
0.5174204,0.4583968,0.6921908,0.6673991
0.51537234,0.4587898,0.69227713,0.6705043
0.5132773,0.46052477,0.6912243,0.6735094
0.5121378,0.46066883,0.68762815,0.67109495
0.5111406,0.46194422,0.6730866,0.65666544
0.514603,0.46289912,0.6603125,0.6397225
0.51528966,0.46027815,0.6535238,0.62886554
0.51324075,0.4593426,0.6456876,0.6213995
0.513681,0.45878288,0.63989407,0.6139041
0.51372236,0.4578164,0.6342589,0.6064006
0.51396406,0.4571011,0.62892914,0.59935755
0.51422507,0.45626724,0.6240194,0.5925908
0.5143503,0.4556401,0.6193306,0.5864545
0.49832124,0.4664263,0.5081928,0.48918957
0.5027478,0.47355658,0.5082711,0.49301216
0.50047445,0.4713408,0.5058631,0.48902252
0.50236756,0.47346434,0.5014397,0.48522535
0.5002433,0.47197786,0.4999099,0.48346284
0.49953735,0.4720366,0.49660018,0.4811503
0.49937958,0.47228086,0.49433833,0.47883314
0.49935728,0.47249308,0.4920195,0.47653225
0.49917454,0.47273144,0.48988187,0.47461814
0.4989798,0.4729062,0.48799735,0.47293106
0.49877253,0.47303897,0.4863367,0.47146294
0.49864423,0.47314852,0.48490465,0.4701385
0.49854583,0.47324878,0.48368585,0.4689992
0.49849725,0.47333357,0.4826919,0.4680376
0.49846834,0.47340545,0.48192123,0.46728736
0.4984691,0.4734655,0.4813856,0.46675533
0.49848622,0.4735165,0.48109227,0.46646577
0.4985238,0.47356087,0.48105475,0.46643293
0.4985731,0.473599,0.48128915,0.46668357
0.49863994,0.4736345,0.48180485,0.4672279
0.4987206,0.47366816,0.48261014,0.46807814
0.49881312,0.47369823,0.48372126,0.46925244
0.49892014,0.47373015,0.48514247,0.4707602
0.49904174,0.47376543,0.48687732,0.4726058
0.49972346,0.46702486,0.5006783,0.47999853
0.50450546,0.4768204,0.5029009,0.48901567
0.5020377,0.47326976,0.5046839,0.48764512
0.5027418,0.47463876,0.5004962,0.48517972
0.50013804,0.4725206,0.5005852,0.48502392
0.49865204,0.472467,0.49899125,0.48533136
0.49856415,0.47277173,0.4985825,0.48515615
0.4986303,0.47297922,0.4980508,0.48468807
0.49854803,0.47319853,0.49748647,0.48435903
0.49834585,0.4733355,0.49696898,0.4841298
0.49811387,0.4733928,0.4965224,0.48394087
0.4979221,0.4734266,0.49612674,0.48374423
0.4977606,0.4734595,0.49577135,0.4835505
0.49762088,0.47348613,0.4954522,0.48336238
0.4974934,0.47350207,0.49516547,0.48318446
0.49737823,0.473509,0.49490792,0.4830165
0.49727103,0.47351003,0.4946777,0.48286405
0.49717122,0.47350708,0.49447533,0.4827309
0.49707618,0.4735008,0.49430203,0.4826219
0.4969857,0.47349116,0.49416158,0.48254108
0.49689886,0.47348154,0.49405295,0.48249257
0.49681625,0.47346947,0.49398068,0.48247764
0.4967371,0.47345588,0.49394608,0.48249966
0.49666193,0.47344205,0.49395102,0.48256174
0.45314276,0.34700117,0.5257766,0.42248884
0.4591289,0.35461304,0.5218705,0.41976345
0.44739187,0.3343397,0.5251657,0.4117062
0.44765553,0.31619978,0.52583295,0.3968833
0.44642064,0.31211808,0.5268959,0.39086714
0.45064792,0.31284726,0.5261839,0.38974407
0.44978002,0.31287283,0.52816236,0.3906035
0.4489354,0.3116611,0.5298534,0.39293364
0.4463621,0.31098074,0.53144914,0.3960473
0.4433025,0.31012216,0.5329878,0.40009424
0.43940413,0.30958346,0.5343882,0.40509224
0.43480825,0.30945706,0.5357701,0.41132358
0.4295791,0.30986896,0.53696626,0.4187718
0.42366087,0.31076932,0.5379106,0.42723197
0.41727182,0.31179574,0.5384994,0.4360787
0.41053566,0.31222197,0.53880954,0.44434956
0.40375432,0.31139013,0.5390095,0.4511603
0.3972304,0.30935764,0.5392037,0.45628753
0.39197597,0.3071868,0.53934705,0.4598826
0.38857,0.3058235,0.53946745,0.46233937
0.3870123,0.3054376,0.53960997,0.46394303
0.38674477,0.30567762,0.53979343,0.4648712
0.3872347,0.30614775,0.5399947,0.46522072
0.38822934,0.30670103,0.540182,0.4650614
0.49348179,0.46598178,0.49939895,0.4842436
0.50152045,0.47801784,0.49709585,0.48712555
0.49785325,0.47165996,0.5013686,0.48642522
0.4977159,0.47301155,0.4977512,0.48573864
0.49605703,0.47119868,0.49886104,0.48606184
0.4946007,0.47064152,0.4977492,0.48615515
0.49444166,0.4705211,0.4977489,0.48600385
0.49464738,0.4705018,0.4974929,0.48546636
0.49477562,0.47037578,0.49732172,0.48494905
0.49484357,0.47020543,0.49706912,0.48439455
0.49493465,0.4699048,0.49688116,0.48374364
0.49509713,0.469542,0.49667045,0.48293895
0.49531597,0.46911192,0.4964424,0.48197085
0.49556574,0.46860674,0.49616745,0.48083055
0.4958444,0.4680117,0.49584416,0.47950423
0.49616113,0.46733198,0.4954605,0.47797787
0.49652576,0.46656618,0.49501258,0.47623336
0.4969458,0.46570924,0.49449033,0.4742456
0.49742758,0.46477795,0.49388483,0.47201818
0.4979908,0.46377406,0.49320105,0.46953714
0.49864483,0.4627075,0.49243826,0.46680412
0.49940515,0.4615977,0.4916005,0.46383053
0.50028324,0.46046096,0.49069753,0.4606338
0.5012792,0.45932493,0.48974112,0.45725957
0.49733993,0.4685776,0.5021632,0.48601505
0.5036921,0.47731355,0.5007911,0.48774177
0.4987845,0.47110045,0.5032223,0.48688635
0.49873507,0.4722225,0.49907082,0.48521283
0.49717057,0.470317,0.49927294,0.48426396
0.495907,0.46971908,0.4978547,0.4837067
0.4960298,0.46960202,0.4975427,0.48292843
0.49652964,0.46931556,0.4970756,0.48153156
0.49690104,0.46882117,0.49655196,0.4799514
0.49711213,0.46817964,0.49587816,0.47823918
0.49729076,0.4673604,0.49521136,0.4763851
0.49755654,0.46646053,0.49450973,0.47433174
0.49793172,0.4655002,0.49378377,0.4720609
0.498402,0.46448818,0.49300545,0.4695692
0.49896836,0.46342632,0.49217865,0.46686527
0.49964145,0.46233836,0.49130118,0.46396777
0.50042987,0.46124426,0.49038315,0.46090108
0.5013293,0.46017015,0.48943177,0.4577079
0.50233024,0.45913988,0.48846537,0.4544462
0.5034307,0.45816416,0.48750466,0.4511545
0.5045997,0.45727852,0.48656166,0.44792017
0.50581753,0.45649904,0.4856646,0.44481266
0.5070508,0.4558389,0.48483828,0.44191024
0.508272,0.4553121,0.48410198,0.43927905
0.49804726,0.4658766,0.4984431,0.4781307
0.503283,0.4750868,0.50086963,0.48601314
0.5015852,0.47283557,0.50219476,0.4850527
0.5023513,0.47318202,0.49937198,0.48254535
0.4999392,0.47144386,0.4993635,0.4827434
0.49898556,0.47130474,0.49850696,0.48311
0.49897465,0.47163692,0.49849784,0.48335007
0.49940264,0.4718562,0.49850565,0.48312312
0.49954468,0.47207263,0.49843204,0.4830825
0.4996399,0.47221464,0.498395,0.48307657
0.49963936,0.47227675,0.49840248,0.483142
0.49968657,0.47230825,0.498454,0.48318347
0.4997336,0.47233307,0.49853593,0.48324147
0.49980363,0.47235158,0.49864838,0.48330006
0.49987206,0.47236,0.49878427,0.4833727
0.49994802,0.47236016,0.4989417,0.48345336
0.5000228,0.47235468,0.4991188,0.48355106
0.5000992,0.472345,0.4993169,0.48366666
0.5001728,0.47233334,0.49953452,0.48380518
0.5002442,0.47231844,0.49977574,0.48396924
0.50031173,0.47230366,0.5000377,0.48416176
0.5003761,0.47228846,0.5003226,0.48438314
0.50043595,0.47227207,0.5006331,0.48463705
0.50049216,0.4722562,0.5009701,0.48492527
0.6105854,0.6789164,0.4586033,0.5559452
0.6211038,0.6896198,0.47395214,0.5692669
0.60819733,0.6807087,0.45916337,0.5566828
0.61822504,0.6771765,0.47879264,0.5608451
0.6156861,0.6817377,0.45977828,0.55337393
0.6199844,0.67940325,0.46967933,0.55416423
0.6127246,0.6803517,0.45557845,0.55098915
0.6170554,0.6758309,0.4639128,0.5492736
0.61172956,0.6764486,0.45435163,0.5472682
0.61273354,0.67306614,0.4595173,0.54746175
0.6061231,0.67330205,0.45186135,0.54804415
0.60504127,0.67035866,0.4557259,0.549697
0.5998014,0.6708037,0.45019865,0.55071485
0.59814954,0.6686042,0.45341352,0.55298805
0.59353733,0.6691437,0.44906512,0.5544924
0.59133863,0.66733646,0.45159867,0.5571201
0.5874161,0.66788983,0.44815522,0.5587331
0.5852292,0.66650736,0.45017815,0.561309
0.58194435,0.6670215,0.4475048,0.56290317
0.5798181,0.66596997,0.44903183,0.56533086
0.57698745,0.6663194,0.44699916,0.566856
0.57495135,0.66550946,0.44808033,0.5690656
0.5725057,0.66574615,0.44655785,0.57053006
0.5705961,0.6651348,0.44728756,0.5725149
0.49997294,0.46356693,0.53489107,0.51337254
0.50650895,0.4748665,0.53823435,0.52373564
0.4995047,0.46611816,0.54192144,0.5244909
0.5033102,0.47108188,0.53327096,0.51819277
0.5015314,0.46855998,0.53266275,0.51482487
0.5000343,0.469542,0.5287042,0.51369214
0.50033194,0.4696893,0.5265668,0.5108778
0.50002027,0.4694649,0.5236478,0.50769323
0.499748,0.46939507,0.5206628,0.5045712
0.49922895,0.4693084,0.5177025,0.50171316
0.4987882,0.46921086,0.51480925,0.49886426
0.49835402,0.4691455,0.51195556,0.49607226
0.4980057,0.46913582,0.5091407,0.49328712
0.49769503,0.46914563,0.5063735,0.4905266
0.49743485,0.46916962,0.5036434,0.48777136
0.4972071,0.46920475,0.50095016,0.48503408
0.4970115,0.46925285,0.49829897,0.48232523
0.49683973,0.46931818,0.4956928,0.47966194
0.49669075,0.469402,0.49313697,0.47705275
0.4965601,0.46950346,0.49064025,0.4745107
0.49644658,0.4696243,0.48820934,0.4720467
0.49635088,0.46976328,0.48585308,0.46966848
0.4962681,0.46992308,0.48357365,0.46738687
0.49620363,0.47009718,0.48138455,0.46520293
0.49080998,0.48788086,0.50091034,0.513512
0.5008241,0.50088364,0.5048528,0.52316403
0.49290928,0.49730185,0.50590247,0.5266416
0.49594563,0.49981582,0.5025079,0.52348
0.49245048,0.49914733,0.50213486,0.52553093
0.49234608,0.50083,0.50123566,0.52703273
0.49252528,0.50140417,0.50135434,0.5272791
0.4928648,0.5012832,0.50116414,0.52650994
0.49290934,0.50125045,0.5004286,0.52562636
0.49278846,0.50088525,0.49966785,0.524503
0.49246064,0.500318,0.49875167,0.5232212
0.4921408,0.49988857,0.49798298,0.52224386
0.49214813,0.4995178,0.4975298,0.5213037
0.49238965,0.49902996,0.49719352,0.520084
0.4926954,0.4985085,0.49685195,0.5187517
0.49308643,0.4978868,0.49649754,0.51720816
0.49344498,0.49711707,0.49608365,0.5154765
0.49383655,0.4962291,0.49558413,0.51349497
0.49425083,0.49522248,0.49498022,0.51124066
0.4947127,0.49410674,0.49425462,0.508682
0.49524242,0.49288216,0.49339738,0.505785
0.4958684,0.4915541,0.49239948,0.5025163
0.49661365,0.4901553,0.4912556,0.49888492
0.4975164,0.48869807,0.48997608,0.4948751
0.49133375,0.46244672,0.49764684,0.4806659
0.49990705,0.47587433,0.49620152,0.4855593
0.49781585,0.4707359,0.49987677,0.48385188
0.49782687,0.4720811,0.49675405,0.4833621
0.49643266,0.47023296,0.49812204,0.48374096
0.49487275,0.46945733,0.49725226,0.4839822
0.4945688,0.46920675,0.49735805,0.48399532
0.49451917,0.46910658,0.4971849,0.48373544
0.49440673,0.4689582,0.4971041,0.4835559
0.49424925,0.46884644,0.49697983,0.48345134
0.49416295,0.468682,0.4969525,0.48332554
0.49416542,0.46850666,0.49693903,0.48312074
0.49423715,0.4683128,0.4969332,0.4828221
0.4943384,0.46808654,0.49690706,0.48242953
0.49446025,0.46780995,0.49685833,0.48193312
0.49460047,0.46748307,0.4967778,0.48132804
0.49476203,0.4670999,0.49666464,0.48060206
0.49494237,0.46665755,0.49651164,0.47974664
0.49514323,0.46614885,0.49631596,0.47874817
0.49536517,0.46557286,0.49607205,0.4775991
0.49561235,0.46491417,0.4957779,0.47627562
0.49588934,0.4641893,0.49542445,0.47478265
0.49621007,0.46338928,0.49501926,0.4731019
0.4965743,0.46251985,0.49455628,0.47123522
0.49115402,0.4649081,0.49226862,0.4777893
0.49794048,0.47648424,0.49683052,0.4891847
0.49859205,0.47472063,0.5007398,0.48889893
0.49923572,0.47448283,0.49860212,0.48656476
0.49690452,0.47270852,0.5007027,0.48905957
0.49623674,0.47276214,0.50294274,0.4928407
0.49674326,0.4730167,0.50699407,0.4970458
0.49780715,0.47327328,0.5116243,0.5013682
0.49849024,0.47358334,0.5166998,0.50659305
0.49908972,0.47392365,0.5221837,0.5124445
0.4995956,0.47425064,0.5280242,0.51877856
0.50014865,0.47459581,0.53409183,0.52533644
0.500679,0.47497234,0.54027134,0.5320544
0.5011819,0.4753582,0.54648495,0.5388375
0.5016222,0.47572947,0.55267256,0.5456349
0.50200295,0.4760669,0.5587775,0.552366
0.5023132,0.47636092,0.5647493,0.5589768
0.50255203,0.4766027,0.5705503,0.56542
0.5027206,0.47678757,0.57614946,0.57165706
0.50282806,0.47691354,0.5815257,0.5776547
0.5028852,0.4769839,0.5866555,0.5833796
0.5029046,0.47700566,0.5915185,0.5888028
0.5028971,0.47698644,0.59609705,0.5939005
0.5028721,0.47693524,0.6003767,0.59865564
0.49446863,0.46504065,0.49660194,0.47907
0.5009575,0.47580123,0.49887612,0.48725742
0.50022554,0.47291782,0.5011464,0.48538035
0.5006859,0.47322425,0.4979814,0.48284695
0.49863562,0.4714107,0.49826097,0.4828828
0.49770567,0.4713752,0.49747118,0.4834173
0.49803448,0.47167757,0.49784696,0.48368874
0.49874017,0.47195747,0.49814403,0.48356122
0.49925196,0.47221246,0.49843115,0.48356393
0.4996325,0.47239333,0.49873623,0.4836698
0.4999367,0.47248542,0.49911597,0.48385713
0.5002619,0.47254664,0.49955148,0.48406017
0.5005921,0.47260493,0.5000358,0.4843002
0.50093216,0.47266164,0.5005658,0.48457462
0.5012695,0.47271237,0.50113744,0.48488936
0.501607,0.47275946,0.50174695,0.4852427
0.50194097,0.472807,0.50238943,0.4856374
0.5022691,0.47285664,0.5030632,0.48607588
0.5025888,0.47291112,0.503768,0.48656386
0.50290006,0.4729711,0.50450265,0.4871011
0.5032011,0.47303805,0.50526506,0.48768857
0.5034917,0.47311157,0.5060583,0.48832914
0.50377256,0.47319394,0.50687844,0.48902115
0.50404286,0.47328386,0.50772965,0.48976758
0.7049506,0.4658458,0.7302694,0.5140876
0.7078578,0.48645064,0.7031919,0.4957311
0.7146669,0.4707098,0.7138811,0.48815012
0.70466226,0.46765643,0.71151656,0.4951456
0.71562135,0.46727797,0.72220343,0.494318
0.7196261,0.473498,0.72259116,0.49551773
0.72560716,0.4741545,0.7237405,0.4917039
0.72748715,0.47654402,0.7218181,0.49034372
0.7294302,0.47948092,0.7191738,0.48853892
0.7302897,0.48287317,0.71540827,0.48689997
0.7309116,0.4862747,0.7111087,0.48495185
0.7311097,0.48976564,0.7064902,0.48311234
0.7310995,0.49312612,0.7017651,0.48123327
0.7309563,0.49640387,0.6972739,0.4796036
0.7306519,0.49940288,0.6928965,0.47799632
0.7303382,0.50218993,0.68881214,0.47652063
0.73001206,0.50467134,0.6852085,0.4752489
0.72967875,0.50687134,0.68207484,0.47420153
0.7293691,0.50877756,0.6793908,0.47332376
0.72912467,0.5104411,0.67723227,0.47268328
0.72889835,0.51183164,0.6754601,0.47217467
0.72873497,0.51299095,0.6740597,0.4717857
0.7285943,0.51391774,0.67297786,0.4714976
0.7284817,0.5146656,0.6722027,0.47133842
0.50652343,0.46800324,0.50770223,0.48142025
0.5158631,0.4791208,0.50603855,0.48221672
0.51972634,0.47902378,0.50708425,0.47783884
0.5296117,0.48668432,0.5060197,0.47597954
0.5296525,0.48183686,0.512588,0.47602168
0.52999604,0.48005193,0.5146425,0.47691962
0.53689003,0.48105475,0.5182446,0.47454533
0.5454094,0.4909339,0.51541936,0.47373694
0.55199957,0.49606806,0.5158595,0.47197902
0.55035335,0.4927094,0.5180702,0.47171655
0.5503301,0.49183536,0.5182888,0.47169337
0.5520121,0.49188322,0.51992613,0.47181147
0.5531495,0.491382,0.52126086,0.47136003
0.5535365,0.4914861,0.5213872,0.47122204
0.5538113,0.49138796,0.52140397,0.47073576
0.5535457,0.49139684,0.5210307,0.4706345
0.55341977,0.49152768,0.52068406,0.4705606
0.55322313,0.49170044,0.52043015,0.47070152
0.55313855,0.49193504,0.5202563,0.47087622
0.5530876,0.49214363,0.5201733,0.47106624
0.55308384,0.49233195,0.52012384,0.4712176
0.5530995,0.4924824,0.5201017,0.4713322
0.5531252,0.49260837,0.5200848,0.4714169
0.5531617,0.4926965,0.5200951,0.47147834
0.48987323,0.4796214,0.5013634,0.50563926
0.5003304,0.4890602,0.50360996,0.5080637
0.4943716,0.48040476,0.5067062,0.50610334
0.49616054,0.48234785,0.5014285,0.50233066
0.4940315,0.48100093,0.50191414,0.50271034
0.4936874,0.4813541,0.50042474,0.50234026
0.4938226,0.48086572,0.5001801,0.5010371
0.494212,0.48052454,0.49941227,0.4993735
0.49461517,0.48022947,0.49869746,0.4977779
0.49490097,0.47969615,0.49800786,0.4960883
0.49516237,0.47896546,0.49733293,0.49423876
0.49552894,0.4781278,0.4966153,0.49211627
0.49599332,0.47718507,0.49583048,0.4896879
0.4965669,0.47612956,0.4949406,0.48689863
0.49726045,0.47495544,0.4939281,0.48371184
0.49810955,0.4737055,0.49277705,0.48012683
0.49913853,0.47241208,0.4914974,0.47616363
0.5003655,0.47111428,0.49010637,0.4718703
0.5017983,0.46984923,0.48863328,0.46731547
0.50341374,0.4686849,0.48711514,0.4626471
0.5051989,0.46765372,0.48561183,0.45798334
0.5070823,0.46680307,0.48417556,0.45351428
0.5090168,0.4661503,0.48286277,0.449371
0.5109223,0.46570623,0.48171324,0.44569042
0.41904554,0.36460012,0.5184261,0.4687631
0.41142878,0.3779716,0.50558543,0.47944558
0.4189338,0.3956486,0.49715996,0.48286822
0.42437184,0.3942184,0.5020259,0.4786969
0.43135682,0.39853883,0.50054735,0.47638017
0.43448505,0.40497217,0.49979255,0.4786225
0.43648964,0.4067308,0.50110394,0.48007667
0.43660226,0.4078793,0.5012913,0.48175615
0.43807185,0.41033378,0.50107807,0.48297715
0.4400754,0.41384006,0.50073636,0.48443455
0.44284168,0.41788238,0.50042516,0.4857595
0.4459022,0.4223588,0.49996853,0.48704252
0.44878113,0.42676774,0.49952558,0.48842025
0.4517592,0.43137053,0.49889037,0.489774
0.4551409,0.43634206,0.49818546,0.4910228
0.4585372,0.44140115,0.4975633,0.49239287
0.4621134,0.44669405,0.496882,0.49380794
0.46596974,0.45224163,0.4962548,0.49524602
0.46951696,0.45754534,0.49582785,0.49691042
0.4735796,0.46336013,0.49521416,0.4984943
0.4781827,0.46945685,0.49485818,0.49999273
0.48345837,0.4761253,0.4945712,0.50148183
0.48982695,0.4836611,0.49446443,0.5029275
0.49775717,0.49245995,0.4945733,0.5042849
0.49516523,0.4638841,0.49793208,0.47846007
0.50149405,0.47565728,0.4983809,0.486005
0.49951756,0.4712843,0.5011125,0.4840479
0.49927306,0.4720399,0.49780214,0.48287362
0.49741998,0.4699735,0.49846977,0.48277345
0.49588653,0.4693718,0.4973606,0.48292476
0.49575102,0.46929187,0.4973768,0.48284882
0.49586684,0.46925893,0.49725616,0.48253748
0.49593017,0.46918786,0.4971879,0.48227757
0.49588752,0.46908113,0.4970982,0.4820854
0.49586344,0.46888927,0.49706924,0.48186216
0.4958836,0.46866256,0.49704537,0.48156863
0.4959461,0.4684105,0.497022,0.48119715
0.49602523,0.4681213,0.49698266,0.48074523
0.49611723,0.46778104,0.49692348,0.48020065
0.496223,0.4673868,0.49683443,0.47954935
0.49634066,0.46693766,0.49670985,0.47878563
0.49647087,0.4664315,0.4965455,0.47790146
0.4966136,0.46586752,0.49633914,0.4768937
0.49677187,0.46524492,0.49608976,0.47575742
0.49695146,0.4645673,0.4957962,0.4744896
0.49715996,0.4638316,0.49546057,0.4730807
0.49739817,0.46304595,0.4950785,0.4715349
0.4976694,0.462216,0.49465495,0.4698601
0.4784063,0.44990295,0.499084,0.48194912
0.47306222,0.45415476,0.49353474,0.4867792
0.47429976,0.4605651,0.48860112,0.48721033
0.47072995,0.45629442,0.49092895,0.4869621
0.46930054,0.45559597,0.48875564,0.48649907
0.4683995,0.45450485,0.48897338,0.48623776
0.4684399,0.454084,0.48937204,0.4862052
0.46896324,0.45344493,0.489932,0.48562625
0.46896806,0.45233834,0.49056146,0.4850538
0.46863958,0.45107803,0.49097556,0.48450136
0.4680814,0.44956848,0.49147758,0.4840019
0.46746504,0.44792706,0.4919779,0.48346183
0.46689603,0.44616792,0.49256283,0.48282632
0.4662668,0.4443276,0.49308968,0.4821008
0.4657803,0.4424416,0.49365366,0.4812161
0.46526402,0.44057292,0.4941208,0.4802743
0.46492198,0.43877667,0.4946162,0.4792706
0.46462402,0.43712273,0.49502322,0.47828996
0.46447694,0.43563163,0.4954896,0.47739872
0.46435162,0.43436104,0.49587563,0.4766624
0.46431333,0.43329632,0.49635053,0.47615916
0.46425912,0.43246445,0.49676234,0.4758907
0.46419886,0.43182775,0.49724707,0.4759172
0.46406358,0.43137044,0.49766812,0.47617564
0.4339263,0.3171615,0.5310337,0.4155652
0.44944146,0.33606747,0.51297545,0.40359616
0.4583227,0.33024147,0.5211856,0.3881425
0.46821404,0.32446992,0.51566374,0.37341002
0.4765162,0.3308424,0.51233596,0.36565638
0.47632667,0.33381456,0.51388067,0.36864194
0.47520453,0.33402583,0.51685154,0.37445733
0.47100753,0.33511388,0.5202348,0.38298404
0.46664757,0.33639607,0.5230563,0.3925334
0.4598962,0.33786577,0.5257407,0.40361786
0.45250973,0.3394696,0.52767766,0.41554943
0.44446334,0.34050727,0.52905273,0.4268644
0.43628702,0.33969513,0.53005815,0.43606788
0.42826605,0.33713803,0.53079385,0.4428482
0.42154613,0.33437935,0.53119284,0.44776747
0.4167489,0.33272305,0.53130853,0.45153597
0.41409442,0.33237833,0.53131723,0.45436332
0.41263855,0.33270273,0.53136265,0.45653254
0.41193613,0.3331696,0.53143805,0.4580716
0.4116693,0.3336445,0.5315382,0.45909885
0.41173038,0.33410436,0.53166056,0.4597661
0.41200256,0.33455184,0.53180283,0.4602026
