Idx,0,1,2,3
898,0.0005187988,0.0029296875,-0.00036621094,0.0020446777
898,0.00064086914,0.0036621094,-0.00045776367,0.0025939941
898,0.00088500977,0.005065918,-0.00061035156,0.0035705566
898,0.0011901855,0.0068359375,-0.0008544922,0.0048217773
898,0.0015869141,0.009094238,-0.0011291504,0.006378174
898,0.001953125,0.011199951,-0.001373291,0.007873535
898,0.0022583008,0.012939453,-0.0015869141,0.009094238
898,0.002532959,0.014434814,-0.0017700195,0.010131836
898,0.0026245117,0.015045166,-0.0018615723,0.010559082
898,0.002746582,0.01574707,-0.0019226074,0.011077881
898,0.002746582,0.015808105,-0.001953125,0.011108398
898,0.0026245117,0.015045166,-0.0018615723,0.010559082
898,0.002380371,0.013641357,-0.0016784668,0.0095825195
898,0.0020446777,0.01171875,-0.0014343262,0.008239746
898,0.0016784668,0.00970459,-0.0011901855,0.0068359375
898,0.0012207031,0.0069885254,-0.0008544922,0.00491333
898,0.0008544922,0.0048828125,-0.00061035156,0.0034484863
898,0.00036621094,0.0021972656,-0.0002746582,0.0015258789
899,0.0,6.1035156e-05,0.0,6.1035156e-05
899,-0.00033569336,-0.0018920898,0.00021362305,-0.0013427734
899,-0.0006713867,-0.0037841797,0.00045776367,-0.0026550293
899,-0.0009460449,-0.0054626465,0.0006713867,-0.0038452148
899,-0.0011291504,-0.0066223145,0.0008239746,-0.0046691895
899,-0.001373291,-0.007965088,0.0009765625,-0.0056152344
899,-0.0015258789,-0.008758545,0.0010681152,-0.006164551
899,-0.001739502,-0.010009766,0.0012207031,-0.0070495605
899,-0.0019226074,-0.011047363,0.0013427734,-0.0077819824
899,-0.002105713,-0.012237549,0.0014953613,-0.008636475
899,-0.0024108887,-0.013916016,0.0016784668,-0.00982666
899,-0.0027770996,-0.016021729,0.001953125,-0.011291504
899,-0.0031433105,-0.018249512,0.0022277832,-0.012878418
899,-0.0036315918,-0.021057129,0.0025634766,-0.014862061
899,-0.0040283203,-0.02331543,0.0028381348,-0.016448975
899,-0.004333496,-0.02508545,0.0030517578,-0.017700195
899,-0.004547119,-0.026428223,0.0032348633,-0.01864624
899,-0.0046691895,-0.02709961,0.0032958984,-0.019104004
899,-0.0047302246,-0.027435303,0.0033569336,-0.019348145
899,-0.0046691895,-0.027008057,0.0032958984,-0.019073486
899,-0.0043945312,-0.025543213,0.003112793,-0.018035889
899,-0.0039367676,-0.022827148,0.0027770996,-0.016113281
899,-0.0032958984,-0.019134521,0.002319336,-0.013519287
899,-0.0025634766,-0.014801025,0.0018005371,-0.010467529
900,-0.0016784668,-0.00982666,0.0011901855,-0.0069274902
900,-0.00079345703,-0.0045776367,0.0005493164,-0.0032348633
900,0.00012207031,0.0007324219,-9.1552734e-05,0.0005187988
900,0.0010681152,0.006225586,-0.00076293945,0.0043945312
900,0.0020446777,0.01184082,-0.0014343262,0.008361816
900,0.0029907227,0.017425537,-0.002105713,0.012298584
900,0.0039978027,0.023345947,-0.0028381348,0.01651001
900,0.005004883,0.02923584,-0.003540039,0.0206604
900,0.006011963,0.035003662,-0.0042419434,0.024749756
900,0.006958008,0.040496826,-0.00491333,0.028625488
900,0.0077819824,0.04534912,-0.005493164,0.032073975
900,0.008483887,0.04953003,-0.006011963,0.03503418
900,0.009094238,0.053009033,-0.006439209,0.037506104
900,0.009490967,0.055389404,-0.006713867,0.039215088
900,0.009765625,0.057006836,-0.0068969727,0.04034424
900,0.009796143,0.057250977,-0.0069274902,0.040527344
900,0.009643555,0.056488037,-0.0068359375,0.039978027
900,0.0093688965,0.054779053,-0.0066223145,0.03878784
900,0.009063721,0.053131104,-0.006439209,0.037628174
900,0.008728027,0.05102539,-0.006164551,0.036132812
900,0.008239746,0.04824829,-0.0058288574,0.034179688
900,0.007598877,0.044555664,-0.0053710938,0.031585693
900,0.00680542,0.039916992,-0.0048217773,0.028289795
900,0.0058288574,0.034210205,-0.0041503906,0.024230957
901,0.004699707,0.027557373,-0.003326416,0.01953125
901,0.0034179688,0.020050049,-0.0024108887,0.014221191
901,0.0020751953,0.012176514,-0.0014648438,0.008636475
901,0.00064086914,0.0038146973,-0.00045776367,0.0027160645
901,-0.00076293945,-0.0045166016,0.0005493164,-0.0032043457
901,-0.0020751953,-0.012237549,0.0014648438,-0.00869751
901,-0.0032958984,-0.01928711,0.002319336,-0.013671875
901,-0.0043945312,-0.025909424,0.003112793,-0.018371582
901,-0.005432129,-0.032043457,0.0038757324,-0.022735596
901,-0.0063171387,-0.037231445,0.004486084,-0.026397705
901,-0.007080078,-0.04168701,0.005004883,-0.029571533
901,-0.007751465,-0.04562378,0.005493164,-0.03237915
901,-0.008270264,-0.048675537,0.005859375,-0.034576416
901,-0.008483887,-0.050079346,0.0060424805,-0.03555298
901,-0.008636475,-0.050994873,0.006134033,-0.036224365
901,-0.008605957,-0.050872803,0.006134033,-0.036132812
901,-0.008453369,-0.049804688,0.0059814453,-0.035369873
901,-0.008178711,-0.048339844,0.0058288574,-0.034362793
901,-0.007843018,-0.046325684,0.005554199,-0.03289795
901,-0.0073242188,-0.043395996,0.005218506,-0.030822754
901,-0.00680542,-0.040283203,0.004852295,-0.028625488
901,-0.0062561035,-0.03692627,0.004425049,-0.026245117
901,-0.005645752,-0.033447266,0.0039978027,-0.023773193
901,-0.0050354004,-0.029724121,0.0035705566,-0.021148682
902,-0.004333496,-0.025634766,0.0030822754,-0.018218994
902,-0.0035095215,-0.020751953,0.0025024414,-0.01473999
902,-0.0024719238,-0.014678955,0.0017700195,-0.010437012
902,-0.001373291,-0.0082092285,0.0009765625,-0.0058288574
902,-0.00024414062,-0.0015563965,0.00018310547,-0.0010986328
902,0.0008239746,0.0048828125,-0.000579834,0.003479004
902,0.001953125,0.01159668,-0.0014038086,0.008239746
902,0.002960205,0.017547607,-0.002105713,0.012481689
902,0.0038146973,0.022735596,-0.0027160645,0.016204834
902,0.0046691895,0.027740479,-0.003326416,0.019744873
902,0.0052490234,0.031219482,-0.0037231445,0.022216797
902,0.005645752,0.0335083,-0.0039978027,0.023864746
902,0.0057678223,0.03439331,-0.004119873,0.024505615
902,0.0057373047,0.034210205,-0.0040893555,0.024383545
902,0.005584717,0.033294678,-0.003967285,0.023712158
902,0.0053710938,0.032073975,-0.0038146973,0.022857666
902,0.0051574707,0.030853271,-0.003692627,0.021972656
902,0.0048828125,0.02911377,-0.003479004,0.020751953
902,0.004547119,0.02709961,-0.0032348633,0.019317627
902,0.004211426,0.02508545,-0.0029907227,0.0178833
902,0.0038757324,0.023101807,-0.002746582,0.016479492
902,0.0036010742,0.021453857,-0.0025634766,0.015319824
902,0.0034179688,0.02041626,-0.0024414062,0.014556885
902,0.0032958984,0.019744873,-0.0023498535,0.0140686035
903,0.0032348633,0.01940918,-0.002319336,0.0138549805
903,0.0032958984,0.019683838,-0.0023498535,0.0140686035
903,0.0034179688,0.020446777,-0.0024414062,0.014587402
903,0.0035095215,0.021057129,-0.0025024414,0.015014648
903,0.0036315918,0.02178955,-0.0025939941,0.015563965
903,0.003753662,0.022521973,-0.0026855469,0.016082764
903,0.0038757324,0.02319336,-0.002746582,0.016571045
903,0.0040283203,0.024169922,-0.0028686523,0.01727295
903,0.004058838,0.02432251,-0.00289917,0.017364502
903,0.0039978027,0.023925781,-0.0028381348,0.017089844
903,0.003967285,0.023864746,-0.0028381348,0.017059326
903,0.0039978027,0.023895264,-0.0028381348,0.017089844
903,0.004058838,0.024383545,-0.00289917,0.017425537
903,0.0040893555,0.024627686,-0.0029296875,0.017608643
903,0.004058838,0.024383545,-0.00289917,0.017425537
903,0.0039367676,0.02368164,-0.0028076172,0.016937256
903,0.0037231445,0.02243042,-0.0026855469,0.016052246
903,0.0035095215,0.021057129,-0.0025024414,0.015075684
903,0.003326416,0.020141602,-0.002380371,0.014404297
903,0.0032653809,0.019683838,-0.002319336,0.014099121
903,0.0031433105,0.019012451,-0.0022583008,0.01361084
903,0.002960205,0.01776123,-0.002105713,0.01272583
903,0.0027160645,0.01638794,-0.001953125,0.01171875
903,0.002380371,0.014434814,-0.0017089844,0.010314941
904,0.0020141602,0.012237549,-0.0014648438,0.008758545
904,0.0017089844,0.010437012,-0.0012512207,0.0074768066
904,0.0014648438,0.008911133,-0.0010681152,0.006378174
904,0.001159668,0.0069274902,-0.0008239746,0.0049438477
904,0.0006713867,0.004058838,-0.00048828125,0.00289917
904,0.00012207031,0.00076293945,-9.1552734e-05,0.0005493164
904,-0.0004272461,-0.0025939941,0.00030517578,-0.0018615723
904,-0.0010986328,-0.006713867,0.00079345703,-0.0048217773
904,-0.001739502,-0.010559082,0.0012512207,-0.0075683594
904,-0.0024108887,-0.014587402,0.001739502,-0.010467529
904,-0.0031738281,-0.019317627,0.0022888184,-0.0138549805
904,-0.0038757324,-0.02355957,0.0027770996,-0.01687622
904,-0.0045776367,-0.027770996,0.0032653809,-0.019927979
904,-0.005218506,-0.031677246,0.003753662,-0.022705078
904,-0.0057373047,-0.034851074,0.004119873,-0.024993896
904,-0.006134033,-0.037384033,0.004425049,-0.026824951
904,-0.0064697266,-0.039398193,0.004638672,-0.028289795
904,-0.0067749023,-0.041137695,0.004852295,-0.029541016
904,-0.0069885254,-0.04248047,0.005004883,-0.030517578
904,-0.0071105957,-0.04321289,0.0050964355,-0.031036377
904,-0.007171631,-0.0435791,0.005126953,-0.031280518
904,-0.007080078,-0.043273926,0.0050964355,-0.031066895
904,-0.0069885254,-0.042663574,0.0050354004,-0.030639648
904,-0.0067443848,-0.041137695,0.004852295,-0.029541016
905,-0.0063171387,-0.038513184,0.0045166016,-0.027679443
905,-0.00579834,-0.035339355,0.0041503906,-0.025390625
905,-0.0051574707,-0.03149414,0.003692627,-0.022644043
905,-0.0043945312,-0.026916504,0.0031433105,-0.019348145
905,-0.003540039,-0.021606445,0.002532959,-0.015533447
905,-0.002532959,-0.015533447,0.0018310547,-0.011169434
905,-0.0014648438,-0.009033203,0.0010681152,-0.006500244
905,-0.00036621094,-0.0022277832,0.0002746582,-0.0016174316
905,0.00079345703,0.0048217773,-0.0005493164,0.003479004
905,0.001953125,0.011993408,-0.0014038086,0.008605957
905,0.0030517578,0.018798828,-0.0021972656,0.013519287
905,0.0041503906,0.025482178,-0.0029907227,0.018310547
905,0.005279541,0.032409668,-0.0037841797,0.02331543
905,0.0063476562,0.039031982,-0.0045776367,0.02810669
905,0.007293701,0.044799805,-0.0052490234,0.03225708
905,0.008148193,0.05001831,-0.005859375,0.036010742
905,0.008911133,0.054748535,-0.0064086914,0.03942871
905,0.0095825195,0.05899048,-0.0068969727,0.04248047
905,0.010192871,0.06262207,-0.0073242188,0.04510498
905,0.010620117,0.065338135,-0.0076293945,0.047088623
905,0.010925293,0.067230225,-0.007873535,0.048431396
905,0.011047363,0.0680542,-0.007965088,0.049041748
905,0.011077881,0.068237305,-0.0079956055,0.04916382
905,0.011016846,0.067840576,-0.00793457,0.04888916
906,0.010772705,0.06637573,-0.007751465,0.047851562
906,0.010345459,0.06384277,-0.007446289,0.046051025
906,0.009796143,0.060394287,-0.0070495605,0.043548584
906,0.009094238,0.05609131,-0.0065612793,0.04043579
906,0.008270264,0.051086426,-0.0059509277,0.036834717
906,0.0073242188,0.045288086,-0.005279541,0.03265381
906,0.006286621,0.038879395,-0.0045166016,0.028045654
906,0.0050964355,0.03161621,-0.003692627,0.022827148
906,0.0038757324,0.023895264,-0.0027770996,0.017242432
906,0.002532959,0.015686035,-0.0018310547,0.0113220215
906,0.0012512207,0.0077819824,-0.00091552734,0.0056152344
906,0.0,-6.1035156e-05,0.0,-3.0517578e-05
906,-0.0010986328,-0.00680542,0.00079345703,-0.00491333
906,-0.0020141602,-0.012451172,0.0014343262,-0.009002686
906,-0.0027770996,-0.017120361,0.0019836426,-0.012359619
906,-0.003326416,-0.020721436,0.0024108887,-0.014953613
906,-0.0038146973,-0.023651123,0.002746582,-0.017089844
906,-0.0041503906,-0.025878906,0.0030212402,-0.018707275
906,-0.0043945312,-0.02734375,0.0031738281,-0.01977539
906,-0.0045776367,-0.028411865,0.0032958984,-0.02053833
906,-0.0046691895,-0.029022217,0.0033874512,-0.020965576
906,-0.004638672,-0.028869629,0.0033569336,-0.020874023
906,-0.004486084,-0.027954102,0.0032348633,-0.020202637
906,-0.004211426,-0.026245117,0.0030517578,-0.018981934
907,-0.0038452148,-0.023895264,0.0027770996,-0.01727295
907,-0.0033569336,-0.020935059,0.0024414062,-0.015136719
907,-0.0028381348,-0.017669678,0.0020446777,-0.012786865
907,-0.0022888184,-0.014343262,0.0016479492,-0.010375977
907,-0.0018005371,-0.011169434,0.0012817383,-0.008087158
907,-0.0013427734,-0.008514404,0.0010070801,-0.006164551
907,-0.0010375977,-0.0065307617,0.00076293945,-0.0047302246
907,-0.0008239746,-0.0050964355,0.00061035156,-0.0036621094
907,-0.00064086914,-0.00390625,0.00045776367,-0.0028381348
907,-0.00045776367,-0.002960205,0.00033569336,-0.0021362305
907,-0.00033569336,-0.002105713,0.00024414062,-0.0015258789
907,-0.00018310547,-0.0011291504,0.00012207031,-0.0008239746
907,-0.00012207031,-0.0006713867,6.1035156e-05,-0.00048828125
907,-9.1552734e-05,-0.0005187988,6.1035156e-05,-0.00036621094
907,-6.1035156e-05,-0.0004272461,6.1035156e-05,-0.00030517578
907,-9.1552734e-05,-0.00061035156,6.1035156e-05,-0.00045776367
907,-0.00018310547,-0.0012207031,0.00015258789,-0.00088500977
907,-0.00030517578,-0.0018615723,0.00021362305,-0.0013427734
907,-0.00036621094,-0.002380371,0.0002746582,-0.001739502
907,-0.00036621094,-0.002319336,0.0002746582,-0.0016784668
907,-0.00036621094,-0.0022277832,0.00024414062,-0.0016174316
907,-0.00030517578,-0.0020141602,0.00024414062,-0.0014648438
907,-0.00036621094,-0.0022888184,0.0002746582,-0.0016479492
907,-0.00039672852,-0.002532959,0.00030517578,-0.0018310547
908,-0.00036621094,-0.0022888184,0.0002746582,-0.0016479492
908,-0.00030517578,-0.001953125,0.00024414062,-0.0014343262
908,-0.00021362305,-0.0012817383,0.00015258789,-0.0009460449
908,-9.1552734e-05,-0.0005187988,6.1035156e-05,-0.00036621094
908,6.1035156e-05,0.00048828125,-6.1035156e-05,0.00033569336
908,0.00024414062,0.0015258789,-0.00018310547,0.0010986328
908,0.00039672852,0.0025024414,-0.0002746582,0.0018310547
908,0.000579834,0.0036010742,-0.00039672852,0.0026245117
908,0.0008239746,0.0052490234,-0.00061035156,0.0038146973
908,0.0011901855,0.007446289,-0.0008544922,0.0054016113
908,0.0016174316,0.010253906,-0.0011901855,0.007446289
908,0.0020446777,0.012878418,-0.0014953613,0.0093688965
908,0.002380371,0.015075684,-0.001739502,0.010955811
908,0.0027160645,0.017120361,-0.001953125,0.012451172
908,0.0029907227,0.018920898,-0.002166748,0.013763428
908,0.0032958984,0.02078247,-0.002380371,0.015136719
908,0.0035705566,0.02255249,-0.0025939941,0.01638794
908,0.0038146973,0.024169922,-0.0027770996,0.017578125
908,0.004058838,0.0256958,-0.002960205,0.018707275
908,0.004272461,0.027130127,-0.003112793,0.019744873
908,0.0045166016,0.028625488,-0.0032653809,0.020843506
908,0.004699707,0.029876709,-0.0034179688,0.021728516
908,0.0048828125,0.030975342,-0.003540039,0.02255249
908,0.0050964355,0.032440186,-0.0037231445,0.023620605
909,0.0053710938,0.034179688,-0.00390625,0.024902344
909,0.005554199,0.03543091,-0.004058838,0.025817871
909,0.005706787,0.03640747,-0.004180908,0.026519775
909,0.005859375,0.037261963,-0.004272461,0.027160645
909,0.00592041,0.03778076,-0.004333496,0.027526855
909,0.0058898926,0.037628174,-0.0043029785,0.027404785
909,0.0058288574,0.03704834,-0.0042419434,0.027008057
909,0.005584717,0.03564453,-0.0040893555,0.025970459
909,0.0052490234,0.033477783,-0.0038146973,0.024414062
909,0.004760742,0.03048706,-0.003479004,0.022247314
909,0.0041503906,0.026550293,-0.0030212402,0.019348145
909,0.003479004,0.022216797,-0.002532959,0.016235352
909,0.0028076172,0.0178833,-0.0020446777,0.013031006
909,0.0020446777,0.013061523,-0.0014953613,0.009521484
909,0.0013122559,0.008300781,-0.0009460449,0.006072998
909,0.00048828125,0.0031433105,-0.00036621094,0.0022888184
909,-0.00030517578,-0.0020141602,0.00024414062,-0.0014648438
909,-0.0011291504,-0.0072631836,0.0008239746,-0.0053100586
909,-0.0018920898,-0.0121154785,0.001373291,-0.008850098
909,-0.0025939941,-0.016601562,0.0018920898,-0.0121154785
909,-0.0032653809,-0.020965576,0.002380371,-0.015319824
909,-0.0038757324,-0.024810791,0.0028076172,-0.018127441
909,-0.0044555664,-0.02859497,0.0032653809,-0.020904541
909,-0.005004883,-0.032196045,0.0036621094,-0.023529053
910,-0.005493164,-0.03527832,0.0039978027,-0.025756836
910,-0.00579834,-0.037261963,0.004211426,-0.02722168
910,-0.00592041,-0.038085938,0.0043029785,-0.027832031
910,-0.0059509277,-0.038208008,0.004333496,-0.027954102
910,-0.0058288574,-0.037506104,0.0042419434,-0.027435303
910,-0.005584717,-0.036010742,0.0040893555,-0.02633667
910,-0.0051879883,-0.033416748,0.0037841797,-0.02444458
910,-0.0046691895,-0.030090332,0.0034179688,-0.022003174
910,-0.003967285,-0.025543213,0.00289917,-0.018676758
910,-0.0032043457,-0.020690918,0.0023498535,-0.015136719
910,-0.0023498535,-0.015106201,0.0017089844,-0.011047363
910,-0.0013427734,-0.00869751,0.0010070801,-0.0063476562
910,-0.00030517578,-0.001953125,0.00021362305,-0.0014343262
910,0.0007324219,0.0046691895,-0.0005187988,0.0034179688
910,0.0017700195,0.011413574,-0.0012817383,0.008361816
910,0.002746582,0.017730713,-0.0020141602,0.012969971
910,0.003692627,0.023956299,-0.0027160645,0.017547607
910,0.0045166016,0.029174805,-0.0032958984,0.021362305
910,0.0051574707,0.033447266,-0.0037841797,0.024505615
910,0.005706787,0.036956787,-0.004180908,0.027069092
910,0.006164551,0.039916992,-0.0045166016,0.02923584
910,0.006500244,0.042114258,-0.004760742,0.030853271
910,0.0067443848,0.043792725,-0.0049438477,0.032104492
910,0.0068969727,0.044830322,-0.005065918,0.03286743
911,0.0069274902,0.044952393,-0.005065918,0.032958984
911,0.00680542,0.04425049,-0.005004883,0.032440186
911,0.0066223145,0.043151855,-0.0048828125,0.03164673
911,0.0063476562,0.041381836,-0.0046691895,0.03036499
911,0.0059814453,0.038909912,-0.0043945312,0.028533936
911,0.005554199,0.03604126,-0.004058838,0.02645874
911,0.005004883,0.032562256,-0.0036621094,0.023895264
911,0.004425049,0.028839111,-0.0032348633,0.021148682
911,0.0037841797,0.02468872,-0.0027770996,0.018096924
911,0.0031433105,0.020568848,-0.002319336,0.015106201
911,0.0024414062,0.015899658,-0.0018005371,0.011657715
911,0.0016479492,0.01083374,-0.0012207031,0.007965088
911,0.00091552734,0.0058898926,-0.0006713867,0.0043029785
911,0.00018310547,0.001159668,-0.00012207031,0.0008544922
911,-0.00045776367,-0.0029907227,0.00033569336,-0.0021972656
911,-0.0010375977,-0.0068359375,0.00076293945,-0.0050354004
911,-0.0015563965,-0.010131836,0.0011291504,-0.007446289
911,-0.0019226074,-0.012634277,0.0014343262,-0.009277344
911,-0.0022277832,-0.01449585,0.0016174316,-0.010650635
911,-0.002380371,-0.015533447,0.001739502,-0.011413574
911,-0.002380371,-0.015594482,0.001739502,-0.011474609
911,-0.0022583008,-0.014801025,0.0016479492,-0.010894775
911,-0.002105713,-0.01373291,0.0015258789,-0.010101318
911,-0.0018310547,-0.0121154785,0.0013427734,-0.008911133
912,-0.0015258789,-0.009979248,0.0011291504,-0.0073547363
912,-0.0012207031,-0.008056641,0.00091552734,-0.00592041
912,-0.00091552734,-0.006072998,0.0006713867,-0.004486084
912,-0.00061035156,-0.0040893555,0.00045776367,-0.0029907227
912,-0.00036621094,-0.0024108887,0.0002746582,-0.0017700195
912,-0.00015258789,-0.0009460449,0.00012207031,-0.0007019043
912,6.1035156e-05,0.00045776367,-6.1035156e-05,0.00033569336
912,0.00018310547,0.0012207031,-0.00015258789,0.00091552734
912,0.0002746582,0.0017700195,-0.00021362305,0.0013122559
912,0.0002746582,0.0018310547,-0.00021362305,0.0013427734
912,0.0002746582,0.0018005371,-0.00018310547,0.0013427734
912,0.00024414062,0.0016174316,-0.00018310547,0.0011901855
912,0.00024414062,0.0014953613,-0.00018310547,0.0010986328
912,0.00021362305,0.0013427734,-0.00015258789,0.0009765625
912,0.00021362305,0.0013427734,-0.00015258789,0.0009765625
912,0.00024414062,0.0014953613,-0.00018310547,0.0010986328
912,0.00030517578,0.002105713,-0.00024414062,0.0015563965
912,0.00045776367,0.0030212402,-0.00033569336,0.0022277832
912,0.00061035156,0.0039367676,-0.0004272461,0.00289917
912,0.00076293945,0.0050354004,-0.0005493164,0.0037231445
912,0.0009460449,0.0062561035,-0.0007019043,0.004638672
912,0.0011291504,0.0075683594,-0.0008544922,0.005584717
912,0.0012817383,0.008483887,-0.0009460449,0.0062561035
912,0.0013427734,0.008911133,-0.0009765625,0.006591797
913,0.0014038086,0.009399414,-0.0010375977,0.0069274902
913,0.0014038086,0.009338379,-0.0010375977,0.0068969727
913,0.0013427734,0.009002686,-0.0010070801,0.006652832
913,0.0012512207,0.008270264,-0.00091552734,0.006134033
913,0.0010375977,0.0069274902,-0.00076293945,0.005126953
913,0.0008239746,0.005493164,-0.00061035156,0.004058838
913,0.00064086914,0.0042419434,-0.00048828125,0.0031433105
913,0.00048828125,0.0032043457,-0.00036621094,0.002380371
913,0.0002746582,0.0018615723,-0.00021362305,0.001373291
913,0.00015258789,0.0009460449,-9.1552734e-05,0.0007019043
913,0.0,6.1035156e-05,0.0,3.0517578e-05
913,-3.0517578e-05,-0.0002746582,3.0517578e-05,-0.00021362305
913,0.0,-9.1552734e-05,3.0517578e-05,-6.1035156e-05
913,0.00012207031,0.00076293945,-9.1552734e-05,0.000579834
913,0.0002746582,0.0018920898,-0.00021362305,0.0014038086
913,0.00048828125,0.0031433105,-0.00033569336,0.002319336
913,0.0007324219,0.00491333,-0.0005493164,0.0036315918
913,0.0010375977,0.0068969727,-0.00076293945,0.0050964355
913,0.001373291,0.009124756,-0.0010070801,0.0067443848
913,0.001739502,0.01159668,-0.0012817383,0.008575439
913,0.002105713,0.014160156,-0.0015563965,0.010467529
913,0.0024414062,0.016357422,-0.0018005371,0.0121154785
913,0.0027770996,0.018585205,-0.0020446777,0.013763428
913,0.003112793,0.020843506,-0.0022888184,0.0154418945
914,0.0034484863,0.023132324,-0.0025634766,0.017120361
914,0.0038452148,0.025756836,-0.0028381348,0.019073486
914,0.004180908,0.02798462,-0.0030822754,0.020751953
914,0.0045166016,0.030303955,-0.0033569336,0.022460938
914,0.0047912598,0.032287598,-0.0035705566,0.023925781
914,0.005004883,0.03375244,-0.0037231445,0.025024414
914,0.0051574707,0.03463745,-0.0038146973,0.025665283
914,0.005126953,0.03451538,-0.0038146973,0.02557373
914,0.005004883,0.033691406,-0.0037231445,0.024993896
914,0.0048217773,0.032562256,-0.0036010742,0.024139404
914,0.0045776367,0.030883789,-0.0033874512,0.022918701
914,0.004211426,0.028442383,-0.0031433105,0.021087646
914,0.0037231445,0.025115967,-0.0027770996,0.01864624
914,0.003112793,0.021057129,-0.002319336,0.015625
914,0.0024108887,0.016235352,-0.0017700195,0.012054443
914,0.0016479492,0.011138916,-0.0012207031,0.008270264
914,0.00088500977,0.00592041,-0.00064086914,0.0043945312
914,3.0517578e-05,0.0002746582,-3.0517578e-05,0.00021362305
914,-0.0007019043,-0.004852295,0.0005493164,-0.0036010742
914,-0.0015258789,-0.010345459,0.0011291504,-0.0076904297
914,-0.0023498535,-0.01586914,0.001739502,-0.011810303
914,-0.0030822754,-0.020935059,0.0022888184,-0.015533447
914,-0.0037231445,-0.025238037,0.0027770996,-0.01876831
914,-0.004333496,-0.029296875,0.0032043457,-0.021759033
915,-0.0048217773,-0.03265381,0.0035705566,-0.024261475
915,-0.005218506,-0.035491943,0.0038757324,-0.026367188
915,-0.005645752,-0.03829956,0.004180908,-0.0284729
915,-0.0059814453,-0.04055786,0.004425049,-0.030151367
915,-0.0062561035,-0.04248047,0.004638672,-0.031585693
915,-0.0063476562,-0.043060303,0.004699707,-0.032043457
915,-0.006286621,-0.04272461,0.0046691895,-0.0317688
915,-0.0061035156,-0.04144287,0.0045166016,-0.030822754
915,-0.0057678223,-0.039215088,0.004272461,-0.029174805
915,-0.005340576,-0.03643799,0.0039978027,-0.02709961
915,-0.0048217773,-0.032836914,0.0035705566,-0.024414062
915,-0.004180908,-0.028442383,0.003112793,-0.0211792
915,-0.0034484863,-0.023529053,0.0025634766,-0.01751709
915,-0.0026245117,-0.0178833,0.001953125,-0.013305664
915,-0.0017089844,-0.011627197,0.0012512207,-0.008666992
915,-0.00079345703,-0.005432129,0.000579834,-0.0040283203
915,9.1552734e-05,0.00064086914,-6.1035156e-05,0.00048828125
915,0.0009765625,0.0065612793,-0.0007019043,0.0048828125
915,0.0018005371,0.012359619,-0.0013427734,0.009216309
915,0.0026245117,0.018035889,-0.0019836426,0.013427734
915,0.0034484863,0.02355957,-0.0025634766,0.017547607
915,0.004180908,0.028625488,-0.003112793,0.021331787
915,0.004852295,0.033172607,-0.0036010742,0.024719238
915,0.0054016113,0.03704834,-0.0040283203,0.027618408
916,0.00579834,0.03982544,-0.0043029785,0.029693604
916,0.0061035156,0.04196167,-0.004547119,0.031311035
916,0.0063171387,0.043304443,-0.004699707,0.032287598
916,0.0064086914,0.04397583,-0.004760742,0.032806396
916,0.0064086914,0.044006348,-0.004760742,0.032836914
916,0.0063476562,0.043548584,-0.0047302246,0.03250122
916,0.006164551,0.04232788,-0.0045776367,0.031585693
916,0.0059509277,0.040863037,-0.004425049,0.03048706
916,0.0056762695,0.039093018,-0.0042419434,0.029174805
916,0.005340576,0.03692627,-0.0039978027,0.02758789
916,0.005004883,0.034484863,-0.0037231445,0.025756836
916,0.0046081543,0.0317688,-0.0034484863,0.023742676
916,0.0041503906,0.028625488,-0.0030822754,0.021392822
916,0.003692627,0.025543213,-0.0027770996,0.019073486
916,0.0032958984,0.02267456,-0.0024414062,0.016937256
916,0.0028686523,0.01977539,-0.0021362305,0.014770508
916,0.0024719238,0.017120361,-0.0018615723,0.012817383
916,0.002166748,0.014892578,-0.0016174316,0.011138916
916,0.0018310547,0.012664795,-0.001373291,0.009460449
916,0.0014953613,0.010345459,-0.0011291504,0.007751465
916,0.001159668,0.008056641,-0.0008544922,0.006011963
916,0.00079345703,0.0055236816,-0.00061035156,0.0041503906
916,0.00045776367,0.0031738281,-0.00033569336,0.002380371
916,0.00021362305,0.0014343262,-0.00015258789,0.0010681152
917,-6.1035156e-05,-0.00036621094,3.0517578e-05,-0.0002746582
917,-0.0002746582,-0.0018615723,0.00021362305,-0.001373291
917,-0.00045776367,-0.0031738281,0.00033569336,-0.0023498535
917,-0.000579834,-0.0039978027,0.0004272461,-0.0029907227
917,-0.00064086914,-0.0043640137,0.00045776367,-0.0032653809
917,-0.00064086914,-0.0043640137,0.00045776367,-0.0032653809
917,-0.00061035156,-0.004272461,0.00045776367,-0.0032043457
917,-0.000579834,-0.0040283203,0.0004272461,-0.0030212402
917,-0.0005187988,-0.0036010742,0.00039672852,-0.0026855469
917,-0.00045776367,-0.0032653809,0.00036621094,-0.0024414062
917,-0.00045776367,-0.0031433105,0.00033569336,-0.0023498535
917,-0.00039672852,-0.0027770996,0.00030517578,-0.0020751953
917,-0.00033569336,-0.0023498535,0.00024414062,-0.0017700195
917,-0.0002746582,-0.0020446777,0.00021362305,-0.0015563965
917,-0.00024414062,-0.0017089844,0.00018310547,-0.0012817383
917,-0.00018310547,-0.0013427734,0.00015258789,-0.0010070801
917,-0.00015258789,-0.0011901855,0.00012207031,-0.00088500977
